formula,hform,pred_LR,erro_abs_LR,pred_GB,erro_abs_GB,pred_RF,erro_abs_RF,pred_RNA,erro_abs_RNA
Nb2Br2O4,-2.228558579050274,-1.4812517219351533,0.7473068571151207,-1.8095422188230397,0.4190163602272343,-1.9882165432513974,0.24034203579887659,-1.9828828714619477,0.24567570758832624
Mn4B3F2O2,-0.2823687158186035,-1.1403383123857194,0.8579695965671159,-0.4885986101312057,0.2062298943126022,-0.5213662380548899,0.2389975222362864,-0.4560007968307323,0.1736320810121288
Cs2H8I2,0.3821063843930463,-0.3461407157263623,0.7282471001194086,-0.0018842574324965705,0.3839906418255429,0.14591038054355135,0.23619600384949493,0.5975794833963687,0.2154730990033224
Ti2I2,-0.3468773636854276,-0.9669884669358082,0.6201111032503805,-0.3691069724085728,0.022229608723145222,-0.5826180062967297,0.23574064261130206,-0.18729725508341835,0.15958010860200925
AlCl2,-0.8854059938924159,-1.211103885461927,0.325697891569511,-1.2813087826989602,0.3959027888065443,-1.1210951134210883,0.23568911952867233,-1.4037909213698072,0.5183849274773913
Os2Br2O2,-0.0601392392097016,-0.7752468372015285,0.7151075979918269,-0.326677735611668,0.2665384964019664,-0.2940780316288412,0.23393879241913962,-0.023667869428262066,0.036471369781439535
Sn2Cl2O6P2,-1.694230791483682,-1.0987195554174596,0.5955112360662225,-1.406841662688798,0.287389128794884,-1.4616598248505615,0.2325709666331206,-1.4549890387188875,0.23924175276479454
Ag2Br2N2,1.0472344725448182,0.18308472685815147,0.8641497456866667,0.57173708269914,0.47549738984567813,0.8159710956216906,0.2312633769231276,0.9742381121956425,0.07299636034917567
Au2CaO8,-0.4670979898164647,-1.442024338288333,0.9749263484718684,-0.8023248471298511,0.33522685731338636,-0.6982808832549978,0.2311828934385331,-0.4111466021078167,0.05595138770864799
Os2Cl2Se2,0.0288884205507642,-0.48676519508845484,0.5156536156392191,-0.10568849059731153,0.13457691114807574,-0.2016317897831691,0.2305202103339333,0.15089712429523566,0.12200870374447147
Na2Cl2S4,-0.0426299437845165,-1.0638327860212027,1.0212028422366861,-0.2677878260736049,0.2251578822890884,-0.26735394792392814,0.22472400413941163,-0.3474081741038073,0.3047782303192908
Ga2I2N2,0.2112434658799546,-0.300279904449894,0.5115233703298486,-0.047522610783349475,0.2587660766633041,-0.012561895981507653,0.22380536186146224,0.15017070045030373,0.06107276542965087
Ag2C2Cl2F4N4,0.1212095409713559,-0.5788960371668355,0.7001055781381914,-0.4991750353263548,0.6203845762977107,-0.09979472050237699,0.2210042614737329,0.31357068746732386,0.19236114649596797
Zr3O8Te,-2.606444259705201,-2.0977563304005624,0.5086879293046387,-2.442227347264626,0.16421691244057524,-2.38632320124,0.22012105846520091,-2.5802596488056677,0.02618461089953339
Mn3H2N2S2,0.0629270470668777,-0.49048298098955434,0.553410028056432,-0.24259267534117432,0.30551972240805203,-0.1565148075978727,0.2194418546647504,-0.27139730825190717,0.33432435531878485
K2B2C2Te2,0.9629869239191962,0.11189526700344654,0.8510916569157496,0.7519270337759271,0.2110598901432691,0.7467913893631203,0.21619553455607587,0.9011698217948025,0.06181710212439362
Ag2CaO8,-0.519469348247699,-1.4003690716737438,0.8808997234260448,-0.7827770446516759,0.2633076964039769,-0.7347785383718852,0.21530919012418626,-0.5171017282573643,0.002367619990334635
Au2Cl4O12,0.1641950802042728,-0.5566921465821427,0.7208872267864155,0.3413732151949666,0.17717813499069382,-0.050913669642182545,0.21510874984645534,-0.04088010754550966,0.20507518774978245
HfSc2ZrCl2O5,-2.7717308593064462,-1.9955402703251164,0.7761905889813299,-2.445208790965895,0.3265220683405512,-2.5575401811299683,0.21419067817647797,-2.770523187544267,0.0012076717621791744
GaLiO6P2,-1.908343029058333,-0.9160437217196247,0.9922993073387083,-1.599792644572252,0.3085503844860811,-1.6949684718865474,0.21337455717178555,-1.7654784517212503,0.1428645773370827
Ta2O6P2,-1.68499108040603,-1.7255396681458708,0.040548587739840825,-2.196298154589095,0.511307074183065,-1.8979849401046942,0.21299385969866425,-1.808104453994512,0.12311337358848196
Nb2I2,0.138359483840543,-0.6397885576272521,0.778148041467795,-0.05987749350754547,0.19823697734808848,-0.0735230443078121,0.21188252814835512,-0.019311457100150038,0.15767094094069303
Na2N4O2,-0.2577570259473543,-0.9811290416590044,0.7233720157116501,-0.4054603180491752,0.14770329210182093,-0.46883175977132774,0.21107473382397346,-0.3883035699911937,0.13054654404383942
Hg2O4,0.2133430154560679,-0.9442781546212283,1.1576211700772963,0.07941976056666382,0.1339232548894041,0.004225479696375095,0.2091175357596928,0.23252902370443712,0.01918600824836922
Pb2Cl2N2,0.2814305637318946,-0.25173585267244303,0.5331664164043377,0.27914920387464937,0.0022813598572452576,0.48948985122346156,0.20805928749156694,0.42744777381088667,0.14601721007899204
AlC,1.1598177996384678,0.3161201133715077,0.8436976862669601,0.7578186423572535,0.40199915728121427,0.9534645906105224,0.2063532090279454,1.1413335665904687,0.018484233047999066
Zr3N2O2,-2.42693792772839,-1.7534387406612317,0.6734991870671581,-2.246036221188396,0.1809017065399936,-2.22220925579133,0.20472867193705957,-2.360913056477755,0.06602487125063483
BaBrI,-2.009859648642458,-1.3987106885457985,0.6111489600966595,-2.0301452276553618,0.02028557901290373,-1.8056886548919564,0.20417099375050163,-1.980991492269918,0.02886815637253992
Al2H2O8Se2,-1.6515470820065137,-1.0731102240291406,0.5784368579773731,-1.3884602457079538,0.2630868362985599,-1.4473867705073082,0.20416031149920544,-1.6730586884637577,0.021511606457244037
Al2O6P2,-2.001649595901091,-1.4794168448801424,0.5222327510209488,-2.2515837583371003,0.2499341624360092,-2.2058067391141236,0.20415714321303247,-2.47795495351739,0.4763053576162988
NiC2Cl2F4N4,0.2129537871296699,-0.7919945919030077,1.0049483790326776,-0.20447268643220648,0.41742647356187634,0.010898539361726899,0.20205524776794298,0.14163667495307497,0.07131711217659492
Na4O12,-0.6288292514274767,-1.9063483144016848,1.2775190629742081,-0.7415518054815352,0.11272255405405851,-0.8252839966445795,0.19645474521710282,-0.7032133447349347,0.07438409330745799
K2N2S6,0.0567105173517802,-0.5105046444533123,0.5672151618050926,-0.07274695255759918,0.12945746990937937,-0.13930653346422978,0.19601705081600998,-0.12991808992021692,0.18662860727199712
W3Br3ClTe,0.1735686808706154,-0.4611984656434176,0.634767146514033,0.13182103947789947,0.04174764139271592,-0.021815629904763895,0.1953843107753793,0.21418704634231775,0.04061836547170236
W3H2N2,0.1665399362862853,-0.49627912975045085,0.6628190660367361,-0.04742088638474158,0.2139608226710269,-0.027340709417555478,0.19388064570384078,0.2193254906996252,0.0527855544133399
Y3B2Cl2,-0.958272842264366,-1.4975271515387496,0.5392543092743836,-1.2927035105118794,0.33443066824751333,-1.1502699826154632,0.19199714035109716,-0.864921834529191,0.09335100773517502
Cu2I2N2,0.8319822283757325,0.24682411189326114,0.5851581164824714,0.45585078803037526,0.3761314403453573,0.6432379143325577,0.18874431404317482,0.8178996597371344,0.014082568638598136
NbNiF6,-2.6388471390845543,-2.0460662090164847,0.5927809300680695,-2.670407909712095,0.0315607706275407,-2.8270424723012453,0.18819533321669102,-2.2998201270065417,0.33902701207801256
CdSe2,0.0142262168435474,-0.507893517281181,0.5221197341247285,-0.3068553822659042,0.3210815991094516,-0.1731512837209418,0.1873775005644892,-0.180788301717855,0.19501451856140242
Ta2I2O4,-2.1858580245505337,-1.3980350770965067,0.787822947454027,-1.7901038425256752,0.39575418202485846,-1.998621425885988,0.18723659866454567,-2.0091354626954416,0.17672256185509205
Ga2GeI2,-0.1048981770618581,-0.6169828655879959,0.5120846885261378,-0.40351840130169053,0.2986202242398324,-0.28636237088599964,0.18146419382414153,-0.09583184544354602,0.009066331618312079
AlNaO6P2,-2.1408311436290184,-1.2491587834401372,0.8916723601888812,-1.8348974318945517,0.3059337117344667,-1.9605410916019403,0.18029005202707804,-1.7395172385189837,0.40131390511003473
Ag2Br2O2,0.0368998515515765,-0.4805525910043026,0.5174524425558791,-0.28071359303547433,0.3176134445870508,-0.14090327093920635,0.17780312249078284,0.05277912357310415,0.015879272021527654
Hf4C3S2,-1.0882864641200456,-0.4712335194865597,0.6170529446334858,-0.9276672003907773,0.16061926372926827,-0.9111494154225528,0.1771370486974928,-1.0925241592446124,0.004237695124566843
Nb4BrCl3O4,-1.900690665912779,-1.3973690801912835,0.5033215857214954,-1.5777500347370743,0.3229406311757046,-1.7258594717726825,0.1748311941400964,-1.6995244900714754,0.20116617584130347
HfMoBr2ISe2Te,-0.5361205715589437,-1.0364696243494809,0.5003490527905372,-0.8367618986186159,0.3006413270596723,-0.7105291846138291,0.17440861305488542,-0.5751767897848103,0.03905621822586669
VB4H5S6,-0.0906839915953048,-0.7212281655848338,0.630544173989529,-0.26674933493899244,0.17606534334368765,-0.26178371016101515,0.17109971856571035,-0.1437484938152368,0.053064502219932
AlRuBr2F,-0.8600758609233636,-1.3866237167437814,0.5265478558204177,-1.1270639805638165,0.2669881196404529,-1.0309161214908524,0.1708402605674888,-0.6143627531316908,0.24571310779167288
Mn3C12,1.493966243654873,0.6329141389127733,0.8610521047420998,1.3882004505573853,0.10576579309748779,1.3241020025052157,0.16986424114965737,1.2622056189548199,0.2317606247000532
FeB4Br2F4N2,-1.2854708571135507,-0.6789821129398514,0.6064887441736992,-1.0006688190709563,0.2848020380425944,-1.1162470512215594,0.16922380589199126,-1.0768688478965731,0.20860200921697758
Cu2B4Cl2F4N2,-1.2368425178520066,-0.6174473605230909,0.6193951573289157,-0.9601313425769448,0.27671117527506184,-1.068314053765242,0.16852846408676458,-0.9309204872831913,0.3059220305688153
AuMn3Br3O5,-0.958691533127348,-0.9234039992946035,0.03528753383274452,-0.8726584558788212,0.08603307724852682,-0.7911475607363725,0.16754397239097552,-0.41173163529336787,0.5469598978339801
Sc2BI2,-0.741472702256204,-1.3249958923358145,0.5835231900796105,-0.9513448897081481,0.20987218745194414,-0.9061545376962152,0.16468183544001125,-1.0166465477631181,0.27517384550691415
Ag2Cr2O12P4,-1.5871924950764176,-0.9790297199512917,0.6081627751251258,-1.4457496228008004,0.14144287227561714,-1.423466447488393,0.16372604758802467,-1.1701832088420165,0.41700928623440103
Rb2H2N2S6,0.0088081858362727,-0.49254965146316687,0.5013578372994396,-0.09083165966174146,0.09963984549801416,-0.15461739546265402,0.1634255812989267,-0.04610072984525003,0.05490891568152273
Nb4IO7,-2.1901489047260347,-1.4537421201964698,0.736406784529565,-1.8863335027058274,0.3038154020202073,-2.0269787763535723,0.16317012837246248,-2.140259590088198,0.049889314637836524
MoPbO4,-1.7636470155131612,-0.9686700359161987,0.7949769795969625,-1.5489076451696622,0.214739370343499,-1.6022133921977089,0.1614336233154523,-1.4268496025242214,0.3367974129889397
Ti8Cl6N4SSe,-1.6047819527918823,-1.0999311453564486,0.5048508074354336,-1.3521664902047632,0.2526154625871191,-1.4462284378546513,0.15855351493723102,-1.4288008577395646,0.17598109505231774
Sc2Cl2O2,-3.0120177311489464,-2.2925126190782112,0.7195051120707352,-2.6809737918032703,0.3310439393456761,-2.8539556150973957,0.15806211605155074,-2.7099715463418135,0.30204618480713297
CdBr2H4N6,0.0882742375293518,-0.4226225367927934,0.5108967743221452,-0.13175529521522522,0.22002953274457704,-0.06819680232055399,0.1564710398499058,0.2509519786659726,0.16267774113662076
K2Br2,-1.6471041290338482,-0.8242504993862422,0.822853629647606,-1.5198336059581474,0.12727052307570075,-1.4949751473878088,0.15212898164603939,-1.6129130261308378,0.03419110290301042
Ge2H2O6P2,-1.4708782260250064,-0.785014231423935,0.6858639946010714,-1.398114184510256,0.07276404151475035,-1.3219417695380296,0.14893645648697684,-1.4603390110696757,0.010539214955330722
Ti2Br2O2,-2.1626781038203844,-1.580889130464894,0.5817889733554904,-2.05083566345301,0.11184244036737434,-2.0208701008172762,0.14180800300310814,-1.9354554086139482,0.22722269520643623
Al2NiO4,-2.1675689460267367,-1.5223160390987998,0.6452529069279369,-1.7704522174429185,0.3971167285838182,-2.026975772054523,0.1405931739722135,-1.9543639321786515,0.2132050138480852
AgMnCl2N2,0.105718367507914,-0.41153945183041385,0.5172578193383278,0.023835860817013253,0.08188250669090075,-0.033232125833614345,0.13895049334152834,-0.0376114488166858,0.1433298163245998
K2Ta2Br12,-1.2053423848131537,-0.35139866314184875,0.853943721671305,-1.117659848910553,0.08768253590260078,-1.070613262771019,0.13472912204213472,-1.0120961145122866,0.19324627030086705
Rb2C2H2O6,-1.532792200373149,-0.9688126433467299,0.563979557026419,-1.149173330310466,0.3836188700626828,-1.3993911771149938,0.13340102325815506,-0.9955946517329962,0.5371975486401527
RbF,-2.55968160525744,-2.0033300045424416,0.5563516007149985,-2.3777453097161807,0.18193629554125934,-2.426855847514256,0.13282575774318417,-2.6460878333955633,0.08640622813812326
CoB4Br2F4N2,-1.2552798745553189,-0.6074677020262027,0.6478121725291162,-1.0195488872940999,0.235730987261219,-1.1256438929260095,0.12963598162930934,-1.0483032276559772,0.2069766468993417
ScZrI2O2,-2.307351994338976,-1.720457401881454,0.5868945924575222,-2.1091276076362258,0.19822438670275044,-2.178199015415824,0.12915297892315225,-2.1515484314719955,0.15580356286698072
Na2F2Te2,-1.0790566909896988,-1.6659297590264375,0.5868730680367387,-1.4273715854084863,0.3483148944187875,-1.208091266807777,0.1290345758180782,-1.2710872125176476,0.19203052152794875
CdClFO,-0.7702354677495595,-1.3163392433724836,0.5461037756229241,-0.7714363575558012,0.0012008898062416673,-0.6424476634428902,0.12778780430666936,-0.6332647905017861,0.13697067724777345
CdBr2C2F4N4,0.1143201050535886,-0.9671859578509134,1.0815060629045021,-0.21231410697306735,0.32663421202665593,-0.012684817435420138,0.12700492248900874,0.340030073266401,0.22570996821281242
Sr2F12Ge4,-2.8781974586518224,-2.001917930510446,0.8762795281413762,-2.668358120923003,0.20983933772881924,-2.7541519213984995,0.1240455372533229,-2.931110744225788,0.052913285573965574
Ru2I2,0.4957503102252074,-0.16648925462555209,0.6622395648507595,0.2452853424567142,0.25046496776849314,0.3725413202971022,0.1232089899281052,0.4130025042733334,0.08274780595187398
Sr2Br2Cl2,-2.2116365669099864,-1.6002554183476927,0.6113811485622938,-2.1664900096130664,0.045146557296920076,-2.0891157182612883,0.12252084864869817,-2.3428293515440055,0.13119278463401907
Na2I2S4,-0.0954585595939954,-0.6196842816329905,0.5242257220389951,-0.3971642098051599,0.30170565021116447,-0.21675620453614025,0.12129764494214484,-0.2316750992575058,0.13621653966351038
ZrAs2H2S6,-0.1507465672941796,-1.0405772152162809,0.8898306479221013,-0.5745001206825749,0.4237535533883954,-0.2695040698555259,0.11875750256134629,-0.1833820144041872,0.0326354471100076
PdRe3I4Se3Te,0.07485100243853,-0.45868044301901495,0.5335314454575449,-0.05738467950969284,0.13223568194822283,-0.04388193797121684,0.11873294040974684,-0.18306945869079316,0.25792046112932315
Pt2O4,-0.2812799636157272,-0.9292162444746968,0.6479362808589695,-0.39224936568651114,0.11096940207078393,-0.397570822232983,0.1162908586172558,-0.38875063761910456,0.10747067400337734
Ni2Ta4O10,-2.223225386165544,-1.676590013978402,0.5466353721871422,-1.8282643731924038,0.39496101297314046,-2.1073289628294147,0.11589642333612948,-1.9039526611337834,0.31927272503176085
V3B2F2Se2,-0.7148602063077445,-1.2813742321300692,0.5665140258223247,-0.9206619093527383,0.2058017030449938,-0.8300821052215195,0.11522189891377499,-0.6078077064794372,0.10705249982830733
Y2Br2,-1.2916599829797084,-1.8746354161542225,0.5829754331745141,-1.149580283927838,0.14207969905187046,-1.406565058448357,0.1149050754686487,-1.4977981359693446,0.20613815298963623
Os2F2,-0.9397597086612804,-1.2818243806041592,0.3420646719428787,-0.5665616928609248,0.3731980158003556,-0.8257799706094225,0.1139797380518579,-0.17548191955563056,0.7642777891056499
Ca2Cl2,-1.6812846999771969,-2.0466023815876166,0.3653176816104198,-1.6205011119117922,0.060783588065404626,-1.7937515167800464,0.11246681680284953,-2.2158405049147523,0.5345558049375554
Cs2N2S6,-0.0063080542091938,-0.5845962087770398,0.578288154567846,-0.18022377021986083,0.17391571601066702,-0.11853423688262493,0.11222618267343114,-0.21668167370162927,0.21037361949243547
Ca2CuCl2O2,-2.053613770861348,-1.5488211056831935,0.5047926651781545,-1.877501887056179,0.17611188380516896,-1.9416320679481596,0.11198170291318843,-1.9452907184646138,0.10832305239673423
Os2Br2N2,0.4368704458915336,-0.11751322512912232,0.554383671020656,0.35551396568629273,0.08135648020524089,0.3268408220529187,0.11002962383861492,0.32806042409483277,0.10881002179670085
Ti2F2N,-2.5616579706941245,-1.8593272657660862,0.7023307049280383,-2.3364304427900935,0.225227527904031,-2.4551355113643107,0.10652245932981375,-2.368026393566805,0.1936315771273196
Cs2Cl2,-1.8527405713005127,-1.271759214490248,0.5809813568102646,-1.6696270860901237,0.18311348521038906,-1.7470355938961382,0.10570497740437457,-1.5734689277100262,0.2792716435904865
BF2Si,-1.5935229403427256,-1.5149575657654333,0.07856537457729229,-1.9005148482734167,0.3069919079306911,-1.4883565805136902,0.10516635982903533,-2.1771825880130655,0.58365964767034
Ba2Br4O8,-0.7900070120535173,-1.527333531823772,0.7373265197702547,-0.9485153757956044,0.1585083637420871,-0.8924574049732527,0.10245039291973534,-0.9406210689526298,0.15061405689911245
NiH2,0.0739667954878774,0.7134680787050138,0.6395012832171364,0.2682414186109019,0.19427462312302451,0.1748398792762083,0.10087308378833092,0.03990605944266543,0.03406073604521196
Nb2W2O11,-2.461422948520349,-1.8031325742744302,0.658290374245919,-2.3815936041389847,0.07982934438136446,-2.360647164333354,0.10077578418699495,-2.1270718512552036,0.33435109726514556
LiNiO6P2,-1.57539457300834,-1.0441101877117238,0.5312843852966163,-1.4456296666132191,0.12976490639512095,-1.4780198714775532,0.09737470153078687,-1.2873696269959762,0.28802494601236384
Cr2Cl2,-0.1373439933249081,-0.6523938039655213,0.5150498106406132,-0.4063353043445138,0.2689913110196057,-0.23035560724702356,0.09301161392211546,-0.18683553754926888,0.04949154422436078
ReI2,0.6739791970923156,-0.2893908622510781,0.9633700593433936,0.4353050117840024,0.2386741853083132,0.5814791668490482,0.09250003024326736,0.6479398544245547,0.026039342667760867
AlLiAs2O6,-1.5377254932080944,-0.9246818088440097,0.6130436843640846,-1.5226829692829444,0.015042523925149931,-1.6288867540861591,0.09116126087806475,-1.4494893203835593,0.08823617282453511
HgBrFO,-0.3235135783740022,-0.833907202453356,0.5103936240793538,-0.40419432847405684,0.08068075010005465,-0.4144094002566134,0.0908958218826112,-0.22512849099808835,0.09838508737591384
Os2Rb2F10N2O2,-1.9658489551837857,-1.4591285054650722,0.5067204497187134,-1.7503591040375623,0.21548985114622332,-1.8780550608265059,0.0877938943572798,-1.7733183312116394,0.19253062397214626
BaBi2F12,-2.4687786071340696,-1.7108184812476388,0.7579601258864308,-2.5574309387293406,0.08865233159527097,-2.55611321837833,0.08733461124426034,-2.266755722629603,0.20202288450446648
Ta3C2O2,-1.397317972357654,-0.7370265975396987,0.6602913748179554,-1.2753563716513705,0.12196160070628359,-1.3100275479900865,0.08729042436756762,-1.2802991438900304,0.11701882846762368
MoW3S8,-0.8879176443431795,-0.21260692101882434,0.6753107233243552,-0.5530527382299107,0.3348649061132688,-0.8035612978305777,0.08435634651260182,-0.7146859065992504,0.1732317377439292
Bi2Br2N2,0.3115881432448463,-0.26546445183712986,0.5770525950819761,0.14514705484308785,0.16644108840175845,0.3958622023238293,0.084274059078983,0.11821516885454306,0.19337297439030324
PtS2,-0.394475867234437,0.1755433484033011,0.5700192156377382,-0.1930641753707276,0.2014116918637094,-0.310691405218465,0.083784462015972,-0.18562495939873794,0.20885090783569907
LiC5H5N2O5,-0.8198371244717203,0.08485564387922206,0.9046927683509424,-0.6160357505150179,0.2038013739567024,-0.7370498165108872,0.08278730796083311,-0.3892481637184387,0.4305889607532816
CdF2O2,-0.5626765970442932,-1.6403277318146445,1.0776511347703512,-0.8868578779486667,0.3241812809043735,-0.6444782669918193,0.08180166994752613,-0.34066372085032764,0.22201287619396554
Pt2As2Te6,-0.1507452982431793,0.3722640000869084,0.5230092983300877,-0.04716510591994386,0.10358019232323545,-0.07096596039967859,0.07977933784350072,-0.06306841291130785,0.08767688533187146
Al2I2O2,-1.780712099333502,-1.0804458769730934,0.7002662223604086,-1.4425953731364916,0.3381167261970104,-1.7025163004224033,0.07819579891109862,-1.6076290593069378,0.17308304002656416
NiB4F4I2N2,-1.2012214029957584,-0.6147764429109016,0.5864449600848568,-1.0020828822215957,0.19913852077416272,-1.1236573734504431,0.07756402954531527,-0.987139244823465,0.21408215817229337
Re2Br2,0.2466941459943799,-0.4383180433078515,0.6850121893022314,0.36980326789213824,0.12310912189775836,0.3241864805285137,0.07749233453413379,0.8692455096163559,0.622551363621976
In2F2S8Se2,-0.2462846336762792,-0.8004156564581344,0.5541310227818552,-0.5656832213807124,0.3193985877044332,-0.3232784536634963,0.07699381998721708,-0.2460124752657408,0.0002721584105384034
InPd5I2,-0.3494676092591531,0.15844199257403113,0.5079096018331842,-0.21710786462491125,0.13235974463424185,-0.27444613191291783,0.07502147734623527,-0.3590421952286468,0.009574585969493676
H2O12Sb6,-1.2538499290242924,-0.7002521782699109,0.5535977507543814,-1.1865909634071405,0.06725896561715183,-1.1790873732500764,0.07476255577421598,-1.0075419119805313,0.24630801704376104
HfK2F6O6,-1.2028891084937092,-2.121306602381896,0.9184174938881868,-1.587954140349504,0.3850650318557949,-1.2773564136272797,0.07446730513357047,-1.4636328967067707,0.26074378821306143
Na2B2C2S2,0.7495319274536936,-0.28534680519966926,1.0348787326533628,0.6508038589891936,0.0987280684645,0.6754868912502835,0.07404503620341008,0.3677910022988169,0.3817409251548767
Sr2F2,-2.3968676080781384,-2.6446031069624896,0.2477354988843512,-2.8306671667368395,0.4337995586587011,-2.4702938430974384,0.07342623501930001,-3.091906801945284,0.6950391938671454
Li2Pb,-0.0138588338240384,-0.3518375143685809,0.3379786805445425,0.18795742063618,0.20181625446021842,-0.08391002897483665,0.07005119515079826,0.9774786367397309,0.9913374705637693
Zr3B2F2Se2,-0.9477523969070796,-1.7029133758141684,0.7551609789070888,-1.1419912162170864,0.19423881931000686,-1.0118972204502195,0.06414482354313988,-1.0271708416476981,0.07941844474061854
Nb2PtO6,-2.056449218349379,-1.6847563517870037,0.37169286656237555,-1.9417525430172575,0.11469667533212169,-1.9927715981293976,0.06367762021998158,-1.4870300613389253,0.5694191570104539
Sc4Br4O4,-2.805699937791041,-2.000503689181692,0.8051962486093491,-2.660887333025628,0.1448126047654128,-2.743181677529647,0.06251826026139407,-2.5858028618898374,0.21989707590120355
MoW3O8,-2.018081380706429,-1.4069228839267118,0.6111584967797172,-1.7193457271630173,0.2987356535434118,-1.9573306002523274,0.06075078045410165,-1.607818717866245,0.410262662840184
CoC2F2H4N6,0.2116250466310551,-0.48915176145648637,0.7007768080875415,-0.05980730763328766,0.27143235426434276,0.1518255909909147,0.059799455640140414,0.362914279233804,0.15128923260274887
Au2B4Cl2F4N2,-1.1069394136591804,-0.5715274900672433,0.535411923591937,-0.971636500029981,0.13530291362919933,-1.0489283677778958,0.058011045881284584,-0.8648871989167088,0.24205221474247152
CaSe2,-0.4422545973948981,-1.142149963215791,0.6998953658208928,-0.6520876844956166,0.20983308710071852,-0.4964827133651542,0.05422811597025612,-0.4291375408586531,0.013117056536245009
Rb2Cl2S6,-0.2667014298114551,-0.8332036573107576,0.5665022274993026,-0.296575715537483,0.029874285726027905,-0.3187694268582095,0.05206799704675441,-0.3310600859425735,0.06435865613111841
Al2O2,-2.258125332478638,-1.4555616682502848,0.8025636642283533,-2.046671413112033,0.21145391936660518,-2.3092751481465363,0.051149815667898224,-1.9491985414995034,0.30892679097913467
Ta3F7Se,-2.563118953780953,-1.9288573548090173,0.6342615989719358,-2.3119665751325806,0.2511523786483725,-2.5133768814703847,0.049742072310568375,-2.403474602458717,0.1596443513222363
Ag2I2S3Sb4,-0.1493486586547913,0.406927395617106,0.5562760542718973,-0.026725122768658613,0.12262353588613269,-0.10146251764909525,0.04788614100569605,-0.24108792309701202,0.09173926444222072
Nb3C2O2,-1.371027990071266,-0.7267557810012555,0.6442722090700106,-1.3101478140910943,0.06088017598017181,-1.3240709516617324,0.04695703840953369,-1.303960307189902,0.06706768288136411
Ti4Cl2N3,-1.6583483486091637,-1.1039697103477475,0.5543786382614162,-1.5878828437495118,0.07046550485965186,-1.6134770862834262,0.04487126232573746,-1.5120468684301953,0.14630148017896838
Hf2BrClO2,-2.263311939540501,-1.5652626180327758,0.698049321507725,-2.058007260286579,0.20530467925392193,-2.2188953665254028,0.04441657301509805,-2.2070260216446695,0.05628591789583126
Rh2Te6,-0.2599952177299949,0.24441150501346254,0.5044067227434574,-0.12025681151399412,0.13973840621600078,-0.21728470211552217,0.04271051561447273,-0.20790022624612006,0.052094991483874836
Fe2MnN12,0.1570552218297858,-0.6117547657302426,0.7688099875600284,0.3243762764326202,0.1673210546028344,0.11684128622922375,0.04021393560056204,-0.001671716593125754,0.15872693842291155
CoMn2B6C6,1.2063009513894647,0.31975082194316207,0.8865501294463026,1.0624147000090634,0.14388625138040134,1.1680495273860387,0.03825142400342596,1.0762771090283043,0.13002384236116038
Bi2Sn6,0.6480606120420132,0.11924396484542221,0.5288166471965909,0.4688727306116088,0.17918788143040437,0.6122782819028054,0.03578233013920773,0.3434848690015382,0.30457574304047497
Zr4F4O4,-2.994878711547156,-2.4645170398229723,0.5303616717241835,-2.8432803771695205,0.15159833437763526,-3.0305428262160716,0.035664114668915836,-2.7983391646220728,0.19653954692508302
K2Br2O6,-0.5719741684645377,-1.2274258568951044,0.6554516884305667,-0.8139814399570287,0.2420072714924909,-0.6069487013864412,0.034974532921903445,-0.66027213026813,0.08829796180359228
Ta3C2S2,-0.8172271729759645,-0.31147066510373916,0.5057565078722253,-0.6917578874276534,0.12546928554831105,-0.7843877176629768,0.03283945531298771,-0.8505734157685936,0.0333462427926291
Nb2F6,-2.78101546647435,-2.2049711853243896,0.5760442811499602,-2.8705485431597517,0.08953307668540189,-2.8131136171010906,0.03209815062674082,-2.681941580941829,0.09907388553252083
Sc3C2F2S2,-0.965951954604052,-1.7678101077190709,0.8018581531150188,-1.1993881204377657,0.23343616583371363,-0.997488111664256,0.03153615706020396,-0.9635053807075518,0.0024465738965002704
Na4CS4,-0.4763579505375088,-0.994714404603401,0.5183564540658923,-0.3456864916632273,0.1306714588742815,-0.4449346468501141,0.03142330368739471,-0.5440041425163044,0.06764619197879557
Nb2CO2,-1.727511018123181,-0.9450881876114962,0.7824228305116848,-1.7191193621114487,0.008391656011732307,-1.6977946550415266,0.029716363081654373,-1.7267417121709385,0.0007693059522424495
YSe,-1.0815040754236689,-1.5935539807284822,0.5120499053048133,-1.1777672844089186,0.09626320898524976,-1.052318144474221,0.02918593094944799,-1.1958030472907775,0.11429897186710858
Hf2Br2O2,-2.175991139531208,-1.6092451377789527,0.5667460017522554,-2.216809931648466,0.04081879211725781,-2.1482708479761574,0.027720291555050736,-2.1389649960108237,0.03702614352038447
Ti5Cl2IN3O,-1.5958806665010516,-1.0558072982611075,0.5400733682399441,-1.5709606951434656,0.024919971357586057,-1.6207559684147226,0.024875301913670933,-1.524490293168933,0.07139037333211862
Fe2Ni2P2,-0.0739567992005649,0.47395781196943254,0.5479146111699974,-0.05271940929890762,0.02123738990165728,-0.09679225620797129,0.022835457007406385,0.07183509074916639,0.1457918899497313
K2Nb2F12,-3.326401826215994,-2.0473461214869957,1.2790557047289983,-3.08409959527038,0.2423022309456142,-3.3052808046403275,0.021121021575666532,-2.888347197710089,0.4380546285059048
Sc2I2O2,-2.581555557143845,-1.9272880716346847,0.6542674855091604,-2.5854816591254277,0.003926101981582608,-2.6014436207901857,0.019888063646340548,-2.571970408043256,0.009585149100589163
